	Id	Part2B	Part2T	Part1	Ref_Name
3015	kih				Kilmeri
3016	kii				Kitsai
3017	kij				Kilivila
3018	kik	kik	kik	ki	Kikuyu
3019	kil				Kariya
3020	kim				Karagas
3021	kin	kin	kin	rw	Kinyarwanda
3022	kio				Kiowa
3023	kip				Sheshi Kham
3024	kiq				Kosadle
3025	kir	kir	kir	ky	Kirghiz
3026	kis				Kis
3027	kit				Agob
3028	kiu				Kirmanjki (individual language)
3029	kiv				Kimbu
3030	kiw				Northeast Kiwai
3031	kix				Khiamniungan Naga
3032	kiy				Kirikiri
3033	kiz				Kisi
3034	kja				Mlap
3035	kjb				Q'anjob'al
3036	kjc				Coastal Konjo
3037	kjd				Southern Kiwai
3038	kje				Kisar
3039	kjg				Khmu
3040	kjh				Khakas
3041	kji				Zabana
3042	kjj				Khinalugh
3043	kjk				Highland Konjo
3044	kjl				Western Parbate Kham
3045	kjm				Kháng
3046	kjn				Kunjen
3047	kjo				Harijan Kinnauri
3048	kjp				Pwo Eastern Karen
3049	kjq				Western Keres
3050	kjr				Kurudu
3051	kjs				East Kewa
3052	kjt				Phrae Pwo Karen
3053	kju				Kashaya
3054	kjv				Kaikavian Literary Language
3055	kjx				Ramopa
3056	kjy				Erave
3057	kjz				Bumthangkha
3058	kka				Kakanda
3059	kkb				Kwerisa
3060	kkc				Odoodee
3061	kkd				Kinuku
3062	kke				Kakabe
3063	kkf				Kalaktang Monpa
3064	kkg				Mabaka Valley Kalinga
3065	kkh				Khün
3066	kki				Kagulu
3067	kkj				Kako
3068	kkk				Kokota
3069	kkl				Kosarek Yale
3070	kkm				Kiong
3071	kkn				Kon Keu
3072	kko				Karko
3073	kkp				Gugubera
3074	kkq				Kaeku
3075	kkr				Kir-Balar
3076	kks				Giiwo
3077	kkt				Koi
3078	kku				Tumi
3079	kkv				Kangean
3080	kkw				Teke-Kukuya
3081	kkx				Kohin
3082	kky				Guugu Yimidhirr
3083	kkz				Kaska
3084	kla				Klamath-Modoc
3085	klb				Kiliwa
3086	klc				Kolbila
3087	kld				Gamilaraay
3088	kle				Kulung (Nepal)
3089	klf				Kendeje
3090	klg				Tagakaulo
3091	klh				Weliki
3092	kli				Kalumpang
3093	klj				Khalaj
3094	klk				Kono (Nigeria)
3095	kll				Kagan Kalagan
3096	klm				Migum
3097	kln				Kalenjin
3098	klo				Kapya
3099	klp				Kamasa
3100	klq				Rumu
3101	klr				Khaling
3102	kls				Kalasha
3103	klt				Nukna
3104	klu				Klao
3105	klv				Maskelynes
3106	klw				Tado
3107	klx				Koluwawa
3108	kly				Kalao
3109	klz				Kabola
3110	kma				Konni
3111	kmb	kmb	kmb		Kimbundu
3112	kmc				Southern Dong
3113	kmd				Majukayang Kalinga
3114	kme				Bakole
3115	kmf				Kare (Papua New Guinea)
3116	kmg				Kâte
3117	kmh				Kalam
3118	kmi				Kami (Nigeria)
3119	kmj				Kumarbhag Paharia
3120	kmk				Limos Kalinga
3121	kml				Tanudan Kalinga
3122	kmm				Kom (India)
3123	kmn				Awtuw
3124	kmo				Kwoma
3125	kmp				Gimme
3126	kmq				Kwama
3127	kmr				Northern Kurdish
3128	kms				Kamasau
3129	kmt				Kemtuik
3130	kmu				Kanite
3131	kmv				Karipúna Creole French
3132	kmw				Komo (Democratic Republic of Congo)
3133	kmx				Waboda
3134	kmy				Koma
3135	kmz				Khorasani Turkish
3136	kna				Dera (Nigeria)
3137	knb				Lubuagan Kalinga
3138	knc				Central Kanuri
3139	knd				Konda
3140	kne				Kankanaey
3141	knf				Mankanya
3142	kng				Koongo
3143	kni				Kanufi
3144	knj				Western Kanjobal
3145	knk				Kuranko
3146	knl				Keninjal
3147	knm				Kanamarí
3148	knn				Konkani (individual language)
3149	kno				Kono (Sierra Leone)
3150	knp				Kwanja
3151	knq				Kintaq
3152	knr				Kaningra
3153	kns				Kensiu
3154	knt				Panoan Katukína
3155	knu				Kono (Guinea)
3156	knv				Tabo
3157	knw				Kung-Ekoka
3158	knx				Kendayan
3159	kny				Kanyok
3160	knz				Kalamsé
3161	koa				Konomala
3162	koc				Kpati
3163	kod				Kodi
3164	koe				Kacipo-Balesi
3165	kof				Kubi
3166	kog				Cogui
3167	koh				Koyo
3168	koi				Komi-Permyak
3169	kok	kok	kok		Konkani (macrolanguage)
3170	kol				Kol (Papua New Guinea)
3171	kom	kom	kom	kv	Komi
3172	kon	kon	kon	kg	Kongo
3173	koo				Konzo
3174	kop				Waube
3175	koq				Kota (Gabon)
3176	kor	kor	kor	ko	Korean
3177	kos	kos	kos		Kosraean
3178	kot				Lagwan
3179	kou				Koke
3180	kov				Kudu-Camo
3181	kow				Kugama
3182	koy				Koyukon
3183	koz				Korak
3184	kpa				Kutto
3185	kpb				Mullu Kurumba
3186	kpc				Curripaco
3187	kpd				Koba
3188	kpe	kpe	kpe		Kpelle
3189	kpf				Komba
3190	kpg				Kapingamarangi
3191	kph				Kplang
3192	kpi				Kofei
3193	kpj				Karajá
3194	kpk				Kpan
3195	kpl				Kpala
3196	kpm				Koho
3197	kpn				Kepkiriwát
3198	kpo				Ikposo
3199	kpq				Korupun-Sela
3200	kpr				Korafe-Yegha
3201	kps				Tehit
3202	kpt				Karata
3203	kpu				Kafoa
3204	kpv				Komi-Zyrian
3205	kpw				Kobon
3206	kpx				Mountain Koiali
3207	kpy				Koryak
3208	kpz				Kupsabiny
3209	kqa				Mum
3210	kqb				Kovai
3211	kqc				Doromu-Koki
3212	kqd				Koy Sanjaq Surat
3213	kqe				Kalagan
3214	kqf				Kakabai
3215	kqg				Khe
3216	kqh				Kisankasa
3217	kqi				Koitabu
3218	kqj				Koromira
3219	kqk				Kotafon Gbe
3220	kql				Kyenele
3221	kqm				Khisa
3222	kqn				Kaonde
3223	kqo				Eastern Krahn
3224	kqp				Kimré
3225	kqq				Krenak
3226	kqr				Kimaragang
3227	kqs				Northern Kissi
3228	kqt				Klias River Kadazan
3229	kqu				Seroa
3230	kqv				Okolod
3231	kqw				Kandas
3232	kqx				Mser
3233	kqy				Koorete
3234	kqz				Korana
3235	kra				Kumhali
3236	krb				Karkin
3237	krc	krc	krc		Karachay-Balkar
3238	krd				Kairui-Midiki
3239	kre				Panará
3240	krf				Koro (Vanuatu)
3241	krh				Kurama
3242	kri				Krio
3243	krj				Kinaray-A
3244	krk				Kerek
3245	krl	krl	krl		Karelian
3246	krn				Sapo
3247	krp				Korop
3248	krr				Krung
3249	krs				Gbaya (Sudan)
3250	krt				Tumari Kanuri
3251	kru	kru	kru		Kurukh
3252	krv				Kavet
3253	krw				Western Krahn
3254	krx				Karon
3255	kry				Kryts
3256	krz				Sota Kanum
3257	ksa				Shuwa-Zamani
3258	ksb				Shambala
3259	ksc				Southern Kalinga
3260	ksd				Kuanua
3261	kse				Kuni
3262	ksf				Bafia
3263	ksg				Kusaghe
3264	ksh				Kölsch
3265	ksi				Krisa
3266	ksj				Uare
3267	ksk				Kansa
3268	ksl				Kumalu
3269	ksm				Kumba
3270	ksn				Kasiguranin
3271	kso				Kofa
3272	ksp				Kaba
3273	ksq				Kwaami
3274	ksr				Borong
3275	kss				Southern Kisi
3276	kst				Winyé
3277	ksu				Khamyang
3278	ksv				Kusu
3279	ksw				S'gaw Karen
3280	ksx				Kedang
3281	ksy				Kharia Thar
3282	ksz				Kodaku
3283	kta				Katua
3284	ktb				Kambaata
3285	ktc				Kholok
3286	ktd				Kokata
3287	kte				Nubri
3288	ktf				Kwami
3289	ktg				Kalkutung
3290	kth				Karanga
3291	kti				North Muyu
3292	ktj				Plapo Krumen
3293	ktk				Kaniet
3294	ktl				Koroshi
3295	ktm				Kurti
3296	ktn				Karitiâna
3297	kto				Kuot
3298	ktp				Kaduo
3299	ktq				Katabaga
3300	kts				South Muyu
3301	ktt				Ketum
3302	ktu				Kituba (Democratic Republic of Congo)
3303	ktv				Eastern Katu
3304	ktw				Kato
3305	ktx				Kaxararí
3306	kty				Kango (Bas-Uélé District)
3307	ktz				Juǀʼhoan
3308	kua	kua	kua	kj	Kuanyama
3309	kub				Kutep
3310	kuc				Kwinsu
3311	kud				'Auhelawa
3312	kue				Kuman (Papua New Guinea)
3313	kuf				Western Katu
3314	kug				Kupa
3315	kuh				Kushi
3316	kui				Kuikúro-Kalapálo
3317	kuj				Kuria
3318	kuk				Kepo'
3319	kul				Kulere
3320	kum	kum	kum		Kumyk
3321	kun				Kunama
3322	kuo				Kumukio
3323	kup				Kunimaipa
3324	kuq				Karipuna
3325	kur	kur	kur	ku	Kurdish
3326	kus				Kusaal
3327	kut	kut	kut		Kutenai
3328	kuu				Upper Kuskokwim
3329	kuv				Kur
3330	kuw				Kpagua
3331	kux				Kukatja
3332	kuy				Kuuku-Ya'u
3333	kuz				Kunza
3334	kva				Bagvalal
3335	kvb				Kubu
3336	kvc				Kove
3337	kvd				Kui (Indonesia)
3338	kve				Kalabakan
3339	kvf				Kabalai
3340	kvg				Kuni-Boazi
3341	kvh				Komodo
3342	kvi				Kwang
3343	kvj				Psikye
3344	kvk				Korean Sign Language
3345	kvl				Kayaw
3346	kvm				Kendem
3347	kvn				Border Kuna
3348	kvo				Dobel
3349	kvp				Kompane
3350	kvq				Geba Karen
3351	kvr				Kerinci
3352	kvt				Lahta Karen
3353	kvu				Yinbaw Karen
3354	kvv				Kola
3355	kvw				Wersing
3356	kvx				Parkari Koli
3357	kvy				Yintale Karen
3358	kvz				Tsakwambo
3359	kwa				Dâw
3360	kwb				Kwa
3361	kwc				Likwala
3362	kwd				Kwaio
3363	kwe				Kwerba
3364	kwf				Kwara'ae
3365	kwg				Sara Kaba Deme
3366	kwh				Kowiai
3367	kwi				Awa-Cuaiquer
3368	kwj				Kwanga
3369	kwk				Kwakiutl
3370	kwl				Kofyar
3371	kwm				Kwambi
3372	kwn				Kwangali
3373	kwo				Kwomtari
3374	kwp				Kodia
3375	kwr				Kwer
3376	kws				Kwese
3377	kwt				Kwesten
3378	kwu				Kwakum
3379	kwv				Sara Kaba Náà
3380	kww				Kwinti
3381	kwx				Khirwar
3382	kwy				San Salvador Kongo
3383	kwz				Kwadi
3384	kxa				Kairiru
3385	kxb				Krobu
3386	kxc				Konso
3387	kxd				Brunei
3388	kxf				Manumanaw Karen
3389	kxh				Karo (Ethiopia)
3390	kxi				Keningau Murut
3391	kxj				Kulfa
3392	kxk				Zayein Karen
3393	kxm				Northern Khmer
3394	kxn				Kanowit-Tanjong Melanau
3395	kxo				Kanoé
3396	kxp				Wadiyara Koli
3397	kxq				Smärky Kanum
3398	kxr				Koro (Papua New Guinea)
3399	kxs				Kangjia
3400	kxt				Koiwat
3401	kxv				Kuvi
3402	kxw				Konai
3403	kxx				Likuba
3404	kxy				Kayong
3405	kxz				Kerewo
3406	kya				Kwaya
3407	kyb				Butbut Kalinga
3408	kyc				Kyaka
3409	kyd				Karey
3410	kye				Krache
3411	kyf				Kouya
3412	kyg				Keyagana
3413	kyh				Karok
3414	kyi				Kiput
3415	kyj				Karao
3416	kyk				Kamayo
3417	kyl				Kalapuya
3418	kym				Kpatili
3419	kyn				Northern Binukidnon
3420	kyo				Kelon
3421	kyp				Kang
3422	kyq				Kenga
3423	kyr				Kuruáya
3424	kys				Baram Kayan
3425	kyt				Kayagar
3426	kyu				Western Kayah
3427	kyv				Kayort
3428	kyw				Kudmali
3429	kyx				Rapoisi
3430	kyy				Kambaira
3431	kyz				Kayabí
3432	kza				Western Karaboro
3433	kzb				Kaibobo
3434	kzc				Bondoukou Kulango
3435	kzd				Kadai
3436	kze				Kosena
3437	kzf				Da'a Kaili
3438	kzg				Kikai
3439	kzi				Kelabit
3440	kzk				Kazukuru
3441	kzl				Kayeli
3442	kzm				Kais
3443	kzn				Kokola
3444	kzo				Kaningi
3445	kzp				Kaidipang
3446	kzq				Kaike
3447	kzr				Karang
3448	kzs				Sugut Dusun
3449	kzu				Kayupulau
3450	kzv				Komyandaret
3451	kzw				Karirí-Xocó
3452	kzx				Kamarian
3453	kzy				Kango (Tshopo District)
3454	kzz				Kalabra
3455	laa				Southern Subanen
3456	lab				Linear A
3457	lac				Lacandon
3458	lad	lad	lad		Ladino
3459	lae				Pattani
3460	laf				Lafofa
3461	lag				Langi
3462	lah	lah	lah		Lahnda
3463	lai				Lambya
3464	laj				Lango (Uganda)
3465	lak				Laka (Nigeria)
3466	lal				Lalia
3467	lam	lam	lam		Lamba
3468	lan				Laru
3469	lao	lao	lao	lo	Lao
3470	lap				Laka (Chad)
3471	laq				Qabiao
3472	lar				Larteh
3473	las				Lama (Togo)
3474	lat	lat	lat	la	Latin
3475	lau				Laba
3476	lav	lav	lav	lv	Latvian
3477	law				Lauje
3478	lax				Tiwa
3479	lay				Lama Bai
3480	laz				Aribwatsa
3481	lbb				Label
3482	lbc				Lakkia
3483	lbe				Lak
3484	lbf				Tinani
3485	lbg				Laopang
3486	lbi				La'bi
3487	lbj				Ladakhi
3488	lbk				Central Bontok
3489	lbl				Libon Bikol
3490	lbm				Lodhi
3491	lbn				Rmeet
3492	lbo				Laven
3493	lbq				Wampar
3494	lbr				Lohorung
3495	lbs				Libyan Sign Language
3496	lbt				Lachi
3497	lbu				Labu
3498	lbv				Lavatbura-Lamusong
3499	lbw				Tolaki
3500	lbx				Lawangan
3501	lby				Lamalama
3502	lbz				Lardil
3503	lcc				Legenyem
3504	lcd				Lola
3505	lce				Loncong
3506	lcf				Lubu
3507	lch				Luchazi
3508	lcl				Lisela
3509	lcm				Tungag
3510	lcp				Western Lawa
3511	lcq				Luhu
3512	lcs				Lisabata-Nuniali
3513	lda				Kla-Dan
3514	ldb				Dũya
3515	ldd				Luri
3516	ldg				Lenyima
3517	ldh				Lamja-Dengsa-Tola
3518	ldi				Laari
3519	ldj				Lemoro
3520	ldk				Leelau
3521	ldl				Kaan
3522	ldm				Landoma
3523	ldn				Láadan
3524	ldo				Loo
3525	ldp				Tso
3526	ldq				Lufu
3527	lea				Lega-Shabunda
3528	leb				Lala-Bisa
3529	lec				Leco
3530	led				Lendu
3531	lee				Lyélé
3532	lef				Lelemi
3533	leh				Lenje
3534	lei				Lemio
3535	lej				Lengola
3536	lek				Leipon
3537	lel				Lele (Democratic Republic of Congo)
3538	lem				Nomaande
3539	len				Lenca
3540	leo				Leti (Cameroon)
3541	lep				Lepcha
3542	leq				Lembena
3543	ler				Lenkau
3544	les				Lese
3545	let				Lesing-Gelimi
3546	leu				Kara (Papua New Guinea)
3547	lev				Lamma
3548	lew				Ledo Kaili
3549	lex				Luang
3550	ley				Lemolang
3551	lez	lez	lez		Lezghian
3552	lfa				Lefa
3553	lfn				Lingua Franca Nova
3554	lga				Lungga
3555	lgb				Laghu
3556	lgg				Lugbara
3557	lgh				Laghuu
3558	lgi				Lengilu
3559	lgk				Lingarak
3560	lgl				Wala
3561	lgm				Lega-Mwenga
3562	lgn				T'apo
3563	lgq				Logba
3564	lgr				Lengo
3565	lgt				Pahi
3566	lgu				Longgu
3567	lgz				Ligenza
3568	lha				Laha (Viet Nam)
3569	lhh				Laha (Indonesia)
3570	lhi				Lahu Shi
3571	lhl				Lahul Lohar
3572	lhm				Lhomi
3573	lhn				Lahanan
3574	lhp				Lhokpu
3575	lhs				Mlahsö
3576	lht				Lo-Toga
3577	lhu				Lahu
3578	lia				West-Central Limba
3579	lib				Likum
3580	lic				Hlai
3581	lid				Nyindrou
3582	lie				Likila
3583	lif				Limbu
3584	lig				Ligbi
3585	lih				Lihir
3586	lij				Ligurian
3587	lik				Lika
3588	lil				Lillooet
3589	lim	lim	lim	li	Limburgan
3590	lin	lin	lin	ln	Lingala
3591	lio				Liki
3592	lip				Sekpele
3593	liq				Libido
3594	lir				Liberian English
3595	lis				Lisu
3596	lit	lit	lit	lt	Lithuanian
3597	liu				Logorik
3598	liv				Liv
3599	liw				Col
3600	lix				Liabuku
3601	liy				Banda-Bambari
3602	liz				Libinza
3603	lja				Golpa
3604	lje				Rampi
3605	lji				Laiyolo
3606	ljl				Li'o
3607	ljp				Lampung Api
3608	ljw				Yirandali
3609	ljx				Yuru
3610	lka				Lakalei
3611	lkb				Kabras
3612	lkc				Kucong
3613	lkd				Lakondê
3614	lke				Kenyi
3615	lkh				Lakha
3616	lki				Laki
3617	lkj				Remun
3618	lkl				Laeko-Libuat
3619	lkm				Kalaamaya
3620	lkn				Lakon
3621	lko				Khayo
3622	lkr				Päri
3623	lks				Kisa
3624	lkt				Lakota
3625	lku				Kungkari
3626	lky				Lokoya
3627	lla				Lala-Roba
3628	llb				Lolo
3629	llc				Lele (Guinea)
3630	lld				Ladin
3631	lle				Lele (Papua New Guinea)
3632	llf				Hermit
3633	llg				Lole
3634	llh				Lamu
3635	lli				Teke-Laali
3636	llj				Ladji Ladji
3637	llk				Lelak
3638	lll				Lilau
3639	llm				Lasalimu
3640	lln				Lele (Chad)
3641	llp				North Efate
3642	llq				Lolak
3643	lls				Lithuanian Sign Language
3644	llu				Lau
3645	llx				Lauan
3646	lma				East Limba
3647	lmb				Merei
3648	lmc				Limilngan
3649	lmd				Lumun
3650	lme				Pévé
3651	lmf				South Lembata
3652	lmg				Lamogai
3653	lmh				Lambichhong
3654	lmi				Lombi
3655	lmj				West Lembata
3656	lmk				Lamkang
3657	lml				Hano
3658	lmn				Lambadi
3659	lmo				Lombard
3660	lmp				Limbum
3661	lmq				Lamatuka
3662	lmr				Lamalera
3663	lmu				Lamenu
3664	lmv				Lomaiviti
3665	lmw				Lake Miwok
3666	lmx				Laimbue
3667	lmy				Lamboya
3668	lna				Langbashe
3669	lnb				Mbalanhu
3670	lnd				Lundayeh
3671	lng				Langobardic
3672	lnh				Lanoh
3673	lni				Daantanai'
3674	lnj				Leningitij
3675	lnl				South Central Banda
3676	lnm				Langam
3677	lnn				Lorediakarkar
3678	lno				Lango (South Sudan)
3679	lns				Lamnso'
3680	lnu				Longuda
3681	lnw				Lanima
3682	lnz				Lonzo
3683	loa				Loloda
3684	lob				Lobi
3685	loc				Inonhan
3686	loe				Saluan
3687	lof				Logol
3688	log				Logo
3689	loh				Narim
3690	loi				Loma (Côte d'Ivoire)
3691	loj				Lou
3692	lok				Loko
3693	lol	lol	lol		Mongo
3694	lom				Loma (Liberia)
3695	lon				Malawi Lomwe
3696	loo				Lombo
3697	lop				Lopa
3698	loq				Lobala
3699	lor				Téén
3700	los				Loniu
3701	lot				Otuho
3702	lou				Louisiana Creole
3703	lov				Lopi
3704	low				Tampias Lobu
3705	lox				Loun
3706	loy				Loke
3707	loz	loz	loz		Lozi
3708	lpa				Lelepa
3709	lpe				Lepki
3710	lpn				Long Phuri Naga
3711	lpo				Lipo
3712	lpx				Lopit
3713	lra				Rara Bakati'
3714	lrc				Northern Luri
3715	lre				Laurentian
3716	lrg				Laragia
3717	lri				Marachi
3718	lrk				Loarki
3719	lrl				Lari
3720	lrm				Marama
3721	lrn				Lorang
3722	lro				Laro
3723	lrr				Southern Yamphu
3724	lrt				Larantuka Malay
3725	lrv				Larevat
3726	lrz				Lemerig
3727	lsa				Lasgerdi
3728	lsd				Lishana Deni
3729	lse				Lusengo
3730	lsh				Lish
3731	lsi				Lashi
3732	lsl				Latvian Sign Language
3733	lsm				Saamia
3734	lsn				Tibetan Sign Language
3735	lso				Laos Sign Language
3736	lsp				Panamanian Sign Language
3737	lsr				Aruop
3738	lss				Lasi
3739	lst				Trinidad and Tobago Sign Language
3740	lsv				Sivia Sign Language
3741	lsy				Mauritian Sign Language
3742	ltc				Late Middle Chinese
3743	ltg				Latgalian
3744	lth				Thur
3745	lti				Leti (Indonesia)
3746	ltn				Latundê
3747	lto				Tsotso
3748	lts				Tachoni
3749	ltu				Latu
3750	ltz	ltz	ltz	lb	Luxembourgish
3751	lua	lua	lua		Luba-Lulua
3752	lub	lub	lub	lu	Luba-Katanga
3753	luc				Aringa
3754	lud				Ludian
3755	lue				Luvale
3756	luf				Laua
3757	lug	lug	lug	lg	Ganda
3758	lui	lui	lui		Luiseno
3759	luj				Luna
3760	luk				Lunanakha
3761	lul				Olu'bo
3762	lum				Luimbi
3763	lun	lun	lun		Lunda
3764	luo	luo	luo		Luo (Kenya and Tanzania)
3765	lup				Lumbu
3766	luq				Lucumi
3767	lur				Laura
3768	lus	lus	lus		Lushai
3769	lut				Lushootseed
3770	luu				Lumba-Yakkha
3771	luv				Luwati
3772	luw				Luo (Cameroon)
3773	luy				Luyia
3774	luz				Southern Luri
3775	lva				Maku'a
3776	lvi				Lavi
3777	lvk				Lavukaleve
3778	lvs				Standard Latvian
3779	lvu				Levuka
3780	lwa				Lwalu
3781	lwe				Lewo Eleng
3782	lwg				Wanga
3783	lwh				White Lachi
3784	lwl				Eastern Lawa
3785	lwm				Laomian
3786	lwo				Luwo
3787	lws				Malawian Sign Language
3788	lwt				Lewotobi
3789	lwu				Lawu
3790	lww				Lewo
3791	lya				Layakha
3792	lyg				Lyngngam
3793	lyn				Luyana
3794	lzh				Literary Chinese
3795	lzl				Litzlitz
3796	lzn				Leinong Naga
3797	lzz				Laz
3798	maa				San Jerónimo Tecóatl Mazatec
3799	mab				Yutanduchi Mixtec
3800	mad	mad	mad		Madurese
3801	mae				Bo-Rukul
3802	maf				Mafa
3803	mag	mag	mag		Magahi
3804	mah	mah	mah	mh	Marshallese
3805	mai	mai	mai		Maithili
3806	maj				Jalapa De Díaz Mazatec
3807	mak	mak	mak		Makasar
3808	mal	mal	mal	ml	Malayalam
3809	mam				Mam
3810	man	man	man		Mandingo
3811	maq				Chiquihuitlán Mazatec
3812	mar	mar	mar	mr	Marathi
3813	mas	mas	mas		Masai
3814	mat				San Francisco Matlatzinca
3815	mau				Huautla Mazatec
3816	mav				Sateré-Mawé
3817	maw				Mampruli
3818	max				North Moluccan Malay
3819	maz				Central Mazahua
3820	mba				Higaonon
3821	mbb				Western Bukidnon Manobo
3822	mbc				Macushi
3823	mbd				Dibabawon Manobo
3824	mbe				Molale
3825	mbf				Baba Malay
3826	mbh				Mangseng
3827	mbi				Ilianen Manobo
3828	mbj				Nadëb
3829	mbk				Malol
3830	mbl				Maxakalí
3831	mbm				Ombamba
3832	mbn				Macaguán
3833	mbo				Mbo (Cameroon)
3834	mbp				Malayo
3835	mbq				Maisin
3836	mbr				Nukak Makú
3837	mbs				Sarangani Manobo
3838	mbt				Matigsalug Manobo
3839	mbu				Mbula-Bwazza
3840	mbv				Mbulungish
3841	mbw				Maring
3842	mbx				Mari (East Sepik Province)
3843	mby				Memoni
3844	mbz				Amoltepec Mixtec
3845	mca				Maca
3846	mcb				Machiguenga
3847	mcc				Bitur
3848	mcd				Sharanahua
3849	mce				Itundujia Mixtec
3850	mcf				Matsés
3851	mcg				Mapoyo
3852	mch				Maquiritari
3853	mci				Mese
3854	mcj				Mvanip
3855	mck				Mbunda
3856	mcl				Macaguaje
3857	mcm				Malaccan Creole Portuguese
3858	mcn				Masana
3859	mco				Coatlán Mixe
3860	mcp				Makaa
3861	mcq				Ese
3862	mcr				Menya
3863	mcs				Mambai
3864	mct				Mengisa
3865	mcu				Cameroon Mambila
3866	mcv				Minanibai
3867	mcw				Mawa (Chad)
3868	mcx				Mpiemo
3869	mcy				South Watut
3870	mcz				Mawan
3871	mda				Mada (Nigeria)
3872	mdb				Morigi
3873	mdc				Male (Papua New Guinea)
3874	mdd				Mbum
3875	mde				Maba (Chad)
3876	mdf	mdf	mdf		Moksha
3877	mdg				Massalat
3878	mdh				Maguindanaon
3879	mdi				Mamvu
3880	mdj				Mangbetu
3881	mdk				Mangbutu
3882	mdl				Maltese Sign Language
3883	mdm				Mayogo
3884	mdn				Mbati
3885	mdp				Mbala
3886	mdq				Mbole
3887	mdr	mdr	mdr		Mandar
3888	mds				Maria (Papua New Guinea)
3889	mdt				Mbere
3890	mdu				Mboko
3891	mdv				Santa Lucía Monteverde Mixtec
3892	mdw				Mbosi
3893	mdx				Dizin
3894	mdy				Male (Ethiopia)
3895	mdz				Suruí Do Pará
3896	mea				Menka
3897	meb				Ikobi
3898	mec				Marra
3899	med				Melpa
3900	mee				Mengen
3901	mef				Megam
3902	meh				Southwestern Tlaxiaco Mixtec
3903	mei				Midob
3904	mej				Meyah
3905	mek				Mekeo
3906	mel				Central Melanau
3907	mem				Mangala
3908	men	men	men		Mende (Sierra Leone)
3909	meo				Kedah Malay
3910	mep				Miriwoong
3911	meq				Merey
3912	mer				Meru
3913	mes				Masmaje
3914	met				Mato
3915	meu				Motu
3916	mev				Mano
3917	mew				Maaka
3918	mey				Hassaniyya
3919	mez				Menominee
3920	mfa				Pattani Malay
3921	mfb				Bangka
3922	mfc				Mba
3923	mfd				Mendankwe-Nkwen
3924	mfe				Morisyen
3925	mff				Naki
3926	mfg				Mogofin
3927	mfh				Matal
3928	mfi				Wandala
3929	mfj				Mefele
3930	mfk				North Mofu
3931	mfl				Putai
3932	mfm				Marghi South
3933	mfn				Cross River Mbembe
3934	mfo				Mbe
3935	mfp				Makassar Malay
3936	mfq				Moba
3937	mfr				Marrithiyel
3938	mfs				Mexican Sign Language
3939	mft				Mokerang
3940	mfu				Mbwela
3941	mfv				Mandjak
3942	mfw				Mulaha
3943	mfx				Melo
3944	mfy				Mayo
3945	mfz				Mabaan
3946	mga	mga	mga		Middle Irish (900-1200)
